Año de Elección,Votación Presidencial,Candidato (a),Región,Provincia,Cargo,Electo(a),Fecha de Elección,Fin de Período,Id Región,Inicio de Período,Nombre Provincia,Partido,Sigla Partido,Tipo de Elección,Votos Totales
1989,UNICA VOTACIÓN,HERNAN BUCHI,DEL BIOBIO,33,PRESIDENTE,,1989-12-14,1994,8,1990,ÑUBLE,INDEPENDIENTE,INDEP,PRESIDENCIAL,70375
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DEL BIOBIO,33,PRESIDENTE,,1989-12-14,1994,8,1990,ÑUBLE,INDEPENDIENTE,INDEP,PRESIDENCIAL,38517
1989,UNICA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,33,PRESIDENTE,,1989-12-14,1994,8,1990,ÑUBLE,,,PRESIDENCIAL,4266
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,33,PRESIDENTE,,1989-12-14,1994,8,1990,ÑUBLE,,,PRESIDENCIAL,3087
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DEL BIOBIO,34,PRESIDENTE,SI,1989-12-14,1994,8,1990,CONCEPCION,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,271733
1989,UNICA VOTACIÓN,HERNAN BUCHI,DEL BIOBIO,34,PRESIDENTE,,1989-12-14,1994,8,1990,CONCEPCION,INDEPENDIENTE,INDEP,PRESIDENCIAL,86844
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DEL BIOBIO,34,PRESIDENTE,,1989-12-14,1994,8,1990,CONCEPCION,INDEPENDIENTE,INDEP,PRESIDENCIAL,82675
1989,UNICA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,34,PRESIDENTE,,1989-12-14,1994,8,1990,CONCEPCION,,,PRESIDENCIAL,6099
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,34,PRESIDENTE,,1989-12-14,1994,8,1990,CONCEPCION,,,PRESIDENCIAL,4505
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DEL BIOBIO,35,PRESIDENTE,SI,1989-12-14,1994,8,1990,BIO BIO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,78662
1989,UNICA VOTACIÓN,HERNAN BUCHI,DEL BIOBIO,35,PRESIDENTE,,1989-12-14,1994,8,1990,BIO BIO,INDEPENDIENTE,INDEP,PRESIDENCIAL,51596
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DEL BIOBIO,35,PRESIDENTE,,1989-12-14,1994,8,1990,BIO BIO,INDEPENDIENTE,INDEP,PRESIDENCIAL,35886
1989,UNICA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,35,PRESIDENTE,,1989-12-14,1994,8,1990,BIO BIO,,,PRESIDENCIAL,3810
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,35,PRESIDENTE,,1989-12-14,1994,8,1990,BIO BIO,,,PRESIDENCIAL,2692
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DEL BIOBIO,36,PRESIDENTE,SI,1989-12-14,1994,8,1990,ARAUCO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,43598
1989,UNICA VOTACIÓN,HERNAN BUCHI,DEL BIOBIO,36,PRESIDENTE,,1989-12-14,1994,8,1990,ARAUCO,INDEPENDIENTE,INDEP,PRESIDENCIAL,14862
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DEL BIOBIO,36,PRESIDENTE,,1989-12-14,1994,8,1990,ARAUCO,INDEPENDIENTE,INDEP,PRESIDENCIAL,11714
1989,UNICA VOTACIÓN,VOTOS NULOS ,DEL BIOBIO,36,PRESIDENTE,,1989-12-14,1994,8,1990,ARAUCO,,,PRESIDENCIAL,1397
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DEL BIOBIO,36,PRESIDENTE,,1989-12-14,1994,8,1990,ARAUCO,,,PRESIDENCIAL,1294
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE LA ARAUCANIA,37,PRESIDENTE,SI,1989-12-14,1994,9,1990,MALLECO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,49536
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE LA ARAUCANIA,37,PRESIDENTE,,1989-12-14,1994,9,1990,MALLECO,INDEPENDIENTE,INDEP,PRESIDENCIAL,33309
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE LA ARAUCANIA,37,PRESIDENTE,,1989-12-14,1994,9,1990,MALLECO,INDEPENDIENTE,INDEP,PRESIDENCIAL,22439
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE LA ARAUCANIA,37,PRESIDENTE,,1989-12-14,1994,9,1990,MALLECO,,,PRESIDENCIAL,2039
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE LA ARAUCANIA,37,PRESIDENTE,,1989-12-14,1994,9,1990,MALLECO,,,PRESIDENCIAL,1547
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE LA ARAUCANIA,38,PRESIDENTE,SI,1989-12-14,1994,9,1990,CAUTIN,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,136664
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE LA ARAUCANIA,38,PRESIDENTE,,1989-12-14,1994,9,1990,CAUTIN,INDEPENDIENTE,INDEP,PRESIDENCIAL,79655
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE LA ARAUCANIA,38,PRESIDENTE,,1989-12-14,1994,9,1990,CAUTIN,INDEPENDIENTE,INDEP,PRESIDENCIAL,73215
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE LA ARAUCANIA,38,PRESIDENTE,,1989-12-14,1994,9,1990,CAUTIN,,,PRESIDENCIAL,5888
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE LA ARAUCANIA,38,PRESIDENTE,,1989-12-14,1994,9,1990,CAUTIN,,,PRESIDENCIAL,4206
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE LOS LAGOS,39,PRESIDENTE,SI,1989-12-14,1994,10,1990,VALDIVIA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,86286
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE LOS LAGOS,39,PRESIDENTE,,1989-12-14,1994,10,1990,VALDIVIA,INDEPENDIENTE,INDEP,PRESIDENCIAL,43859
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE LOS LAGOS,39,PRESIDENTE,,1989-12-14,1994,10,1990,VALDIVIA,INDEPENDIENTE,INDEP,PRESIDENCIAL,41447
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,39,PRESIDENTE,,1989-12-14,1994,10,1990,VALDIVIA,,,PRESIDENCIAL,2484
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,39,PRESIDENTE,,1989-12-14,1994,10,1990,VALDIVIA,,,PRESIDENCIAL,1999
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE LOS LAGOS,40,PRESIDENTE,SI,1989-12-14,1994,10,1990,OSORNO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,60326
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE LOS LAGOS,40,PRESIDENTE,,1989-12-14,1994,10,1990,OSORNO,INDEPENDIENTE,INDEP,PRESIDENCIAL,29010
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE LOS LAGOS,40,PRESIDENTE,,1989-12-14,1994,10,1990,OSORNO,INDEPENDIENTE,INDEP,PRESIDENCIAL,20899
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,40,PRESIDENTE,,1989-12-14,1994,10,1990,OSORNO,,,PRESIDENCIAL,1470
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,40,PRESIDENTE,,1989-12-14,1994,10,1990,OSORNO,,,PRESIDENCIAL,1132
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE LOS LAGOS,41,PRESIDENTE,SI,1989-12-14,1994,10,1990,LLANQUIHUE,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,60805
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE LOS LAGOS,41,PRESIDENTE,,1989-12-14,1994,10,1990,LLANQUIHUE,INDEPENDIENTE,INDEP,PRESIDENCIAL,39679
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE LOS LAGOS,41,PRESIDENTE,,1989-12-14,1994,10,1990,LLANQUIHUE,INDEPENDIENTE,INDEP,PRESIDENCIAL,21965
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,41,PRESIDENTE,,1989-12-14,1994,10,1990,LLANQUIHUE,,,PRESIDENCIAL,2218
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,41,PRESIDENTE,,1989-12-14,1994,10,1990,LLANQUIHUE,,,PRESIDENCIAL,1926
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE LOS LAGOS,42,PRESIDENTE,SI,1989-12-14,1994,10,1990,CHILOE,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,31694
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE LOS LAGOS,42,PRESIDENTE,,1989-12-14,1994,10,1990,CHILOE,INDEPENDIENTE,INDEP,PRESIDENCIAL,21048
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE LOS LAGOS,42,PRESIDENTE,,1989-12-14,1994,10,1990,CHILOE,INDEPENDIENTE,INDEP,PRESIDENCIAL,8833
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,42,PRESIDENTE,,1989-12-14,1994,10,1990,CHILOE,,,PRESIDENCIAL,1395
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,42,PRESIDENTE,,1989-12-14,1994,10,1990,CHILOE,,,PRESIDENCIAL,1378
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE LOS LAGOS,43,PRESIDENTE,,1989-12-14,1994,10,1990,PALENA,INDEPENDIENTE,INDEP,PRESIDENCIAL,3764
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE LOS LAGOS,43,PRESIDENTE,SI,1989-12-14,1994,10,1990,PALENA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,2960
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE LOS LAGOS,43,PRESIDENTE,,1989-12-14,1994,10,1990,PALENA,INDEPENDIENTE,INDEP,PRESIDENCIAL,1322
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE LOS LAGOS,43,PRESIDENTE,,1989-12-14,1994,10,1990,PALENA,,,PRESIDENCIAL,234
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE LOS LAGOS,43,PRESIDENTE,,1989-12-14,1994,10,1990,PALENA,,,PRESIDENCIAL,214
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,SI,1989-12-14,1994,11,1990,COYHAIQUE,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,12024
1989,UNICA VOTACIÓN,HERNAN BUCHI,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1989-12-14,1994,11,1990,COYHAIQUE,INDEPENDIENTE,INDEP,PRESIDENCIAL,6550
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1989-12-14,1994,11,1990,COYHAIQUE,INDEPENDIENTE,INDEP,PRESIDENCIAL,3266
1989,UNICA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1989-12-14,1994,11,1990,COYHAIQUE,,,PRESIDENCIAL,256
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,44,PRESIDENTE,,1989-12-14,1994,11,1990,COYHAIQUE,,,PRESIDENCIAL,225
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,SI,1989-12-14,1994,11,1990,AISEN,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,5961
1989,UNICA VOTACIÓN,HERNAN BUCHI,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1989-12-14,1994,11,1990,AISEN,INDEPENDIENTE,INDEP,PRESIDENCIAL,2791
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1989-12-14,1994,11,1990,AISEN,INDEPENDIENTE,INDEP,PRESIDENCIAL,1303
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1989-12-14,1994,11,1990,AISEN,,,PRESIDENCIAL,188
1989,UNICA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,45,PRESIDENTE,,1989-12-14,1994,11,1990,AISEN,,,PRESIDENCIAL,169
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,SI,1989-12-14,1994,11,1990,GENERAL CARRERA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,1799
1989,UNICA VOTACIÓN,HERNAN BUCHI,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1989-12-14,1994,11,1990,GENERAL CARRERA,INDEPENDIENTE,INDEP,PRESIDENCIAL,1459
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1989-12-14,1994,11,1990,GENERAL CARRERA,INDEPENDIENTE,INDEP,PRESIDENCIAL,588
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1989-12-14,1994,11,1990,GENERAL CARRERA,,,PRESIDENCIAL,55
1989,UNICA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,46,PRESIDENTE,,1989-12-14,1994,11,1990,GENERAL CARRERA,,,PRESIDENCIAL,50
1989,UNICA VOTACIÓN,HERNAN BUCHI,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1989-12-14,1994,11,1990,CAPITAN PRAT,INDEPENDIENTE,INDEP,PRESIDENCIAL,756
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,SI,1989-12-14,1994,11,1990,CAPITAN PRAT,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,606
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1989-12-14,1994,11,1990,CAPITAN PRAT,INDEPENDIENTE,INDEP,PRESIDENCIAL,162
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1989-12-14,1994,11,1990,CAPITAN PRAT,,,PRESIDENCIAL,57
1989,UNICA VOTACIÓN,VOTOS NULOS ,AISEN DEL GRAL. CARLOS IBAÑEZ,47,PRESIDENTE,,1989-12-14,1994,11,1990,CAPITAN PRAT,,,PRESIDENCIAL,33
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,SI,1989-12-14,1994,12,1990,ULTIMA ESPERANZA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,6594
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1989-12-14,1994,12,1990,ULTIMA ESPERANZA,INDEPENDIENTE,INDEP,PRESIDENCIAL,3130
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1989-12-14,1994,12,1990,ULTIMA ESPERANZA,INDEPENDIENTE,INDEP,PRESIDENCIAL,1235
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1989-12-14,1994,12,1990,ULTIMA ESPERANZA,,,PRESIDENCIAL,164
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,48,PRESIDENTE,,1989-12-14,1994,12,1990,ULTIMA ESPERANZA,,,PRESIDENCIAL,124
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,SI,1989-12-14,1994,12,1990,MAGALLANES,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,40024
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1989-12-14,1994,12,1990,MAGALLANES,INDEPENDIENTE,INDEP,PRESIDENCIAL,18990
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1989-12-14,1994,12,1990,MAGALLANES,INDEPENDIENTE,INDEP,PRESIDENCIAL,6547
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1989-12-14,1994,12,1990,MAGALLANES,,,PRESIDENCIAL,700
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,49,PRESIDENTE,,1989-12-14,1994,12,1990,MAGALLANES,,,PRESIDENCIAL,424
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,SI,1989-12-14,1994,12,1990,TIERRA DEL FUEGO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,2141
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1989-12-14,1994,12,1990,TIERRA DEL FUEGO,INDEPENDIENTE,INDEP,PRESIDENCIAL,1230
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1989-12-14,1994,12,1990,TIERRA DEL FUEGO,INDEPENDIENTE,INDEP,PRESIDENCIAL,278
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1989-12-14,1994,12,1990,TIERRA DEL FUEGO,,,PRESIDENCIAL,41
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,50,PRESIDENTE,,1989-12-14,1994,12,1990,TIERRA DEL FUEGO,,,PRESIDENCIAL,36
1989,UNICA VOTACIÓN,HERNAN BUCHI,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1989-12-14,1994,12,1990,ANTARTICA CHILENA,INDEPENDIENTE,INDEP,PRESIDENCIAL,591
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,SI,1989-12-14,1994,12,1990,ANTARTICA CHILENA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,151
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1989-12-14,1994,12,1990,ANTARTICA CHILENA,INDEPENDIENTE,INDEP,PRESIDENCIAL,102
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1989-12-14,1994,12,1990,ANTARTICA CHILENA,,,PRESIDENCIAL,10
1989,UNICA VOTACIÓN,VOTOS NULOS ,DE MAGALLANES Y ANTARTICA CH.,51,PRESIDENTE,,1989-12-14,1994,12,1990,ANTARTICA CHILENA,,,PRESIDENCIAL,9
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,SI,1989-12-14,1994,13,1990,CHACABUCO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,20455
1989,UNICA VOTACIÓN,HERNAN BUCHI,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1989-12-14,1994,13,1990,CHACABUCO,INDEPENDIENTE,INDEP,PRESIDENCIAL,14542
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1989-12-14,1994,13,1990,CHACABUCO,INDEPENDIENTE,INDEP,PRESIDENCIAL,5472
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1989-12-14,1994,13,1990,CHACABUCO,,,PRESIDENCIAL,587
1989,UNICA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,20,PRESIDENTE,,1989-12-14,1994,13,1990,CHACABUCO,,,PRESIDENCIAL,580
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,SI,1989-12-14,1994,13,1990,SANTIAGO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,1324283
1989,UNICA VOTACIÓN,HERNAN BUCHI,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1989-12-14,1994,13,1990,SANTIAGO,INDEPENDIENTE,INDEP,PRESIDENCIAL,739779
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1989-12-14,1994,13,1990,SANTIAGO,INDEPENDIENTE,INDEP,PRESIDENCIAL,290615
1989,UNICA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1989-12-14,1994,13,1990,SANTIAGO,,,PRESIDENCIAL,30377
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,21,PRESIDENTE,,1989-12-14,1994,13,1990,SANTIAGO,,,PRESIDENCIAL,17581
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,SI,1989-12-14,1994,13,1990,CORDILLERA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,61327
1989,UNICA VOTACIÓN,HERNAN BUCHI,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1989-12-14,1994,13,1990,CORDILLERA,INDEPENDIENTE,INDEP,PRESIDENCIAL,28507
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1989-12-14,1994,13,1990,CORDILLERA,INDEPENDIENTE,INDEP,PRESIDENCIAL,13902
1989,UNICA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1989-12-14,1994,13,1990,CORDILLERA,,,PRESIDENCIAL,1748
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,22,PRESIDENTE,,1989-12-14,1994,13,1990,CORDILLERA,,,PRESIDENCIAL,1015
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,SI,1989-12-14,1994,13,1990,MAIPO,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,83562
1989,UNICA VOTACIÓN,HERNAN BUCHI,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1989-12-14,1994,13,1990,MAIPO,INDEPENDIENTE,INDEP,PRESIDENCIAL,45323
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1989-12-14,1994,13,1990,MAIPO,INDEPENDIENTE,INDEP,PRESIDENCIAL,19622
1989,UNICA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1989-12-14,1994,13,1990,MAIPO,,,PRESIDENCIAL,2030
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,23,PRESIDENTE,,1989-12-14,1994,13,1990,MAIPO,,,PRESIDENCIAL,1688
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,SI,1989-12-14,1994,13,1990,MELIPILLA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,33797
1989,UNICA VOTACIÓN,HERNAN BUCHI,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1989-12-14,1994,13,1990,MELIPILLA,INDEPENDIENTE,INDEP,PRESIDENCIAL,20960
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1989-12-14,1994,13,1990,MELIPILLA,INDEPENDIENTE,INDEP,PRESIDENCIAL,9023
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1989-12-14,1994,13,1990,MELIPILLA,,,PRESIDENCIAL,916
1989,UNICA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,24,PRESIDENTE,,1989-12-14,1994,13,1990,MELIPILLA,,,PRESIDENCIAL,874
1989,UNICA VOTACIÓN,PATRICIO AYLWIN,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,SI,1989-12-14,1994,13,1990,TALAGANTE,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,46100
1989,UNICA VOTACIÓN,HERNAN BUCHI,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1989-12-14,1994,13,1990,TALAGANTE,INDEPENDIENTE,INDEP,PRESIDENCIAL,25538
1989,UNICA VOTACIÓN,FRANCISCO JAVIER ERRAZURIZ,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1989-12-14,1994,13,1990,TALAGANTE,INDEPENDIENTE,INDEP,PRESIDENCIAL,11576
1989,UNICA VOTACIÓN,VOTOS NULOS ,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1989-12-14,1994,13,1990,TALAGANTE,,,PRESIDENCIAL,1190
1989,UNICA VOTACIÓN,VOTOS EN BLANCO ,METROPOLITANA DE SANTIAGO,25,PRESIDENTE,,1989-12-14,1994,13,1990,TALAGANTE,,,PRESIDENCIAL,942
1993,UNICA VOTACIÓN,EDUARDO FREI,DE TARAPACA,1,PRESIDENTE,SI,1993-12-11,2000,1,1994,ARICA,DEMOCRATA CRISTIANO,DC,PRESIDENCIAL,44805
1993,UNICA VOTACIÓN,ARTURO ALESSANDRI,DE TARAPACA,1,PRESIDENTE,,1993-12-11,2000,1,1994,ARICA,INDEPENDIENTE,INDEP,PRESIDENCIAL,23136
1993,UNICA VOTACIÓN,JOSE PIÑERA,DE TARAPACA,1,PRESIDENTE,,1993-12-11,2000,1,1994,ARICA,INDEPENDIENTE,INDEP,PRESIDENCIAL,6467
1993,UNICA VOTACIÓN,EUGENIO PIZARRO,DE TARAPACA,1,PRESIDENTE,,1993-12-11,2000,1,1994,ARICA,INDEPENDIENTE,INDEP,PRESIDENCIAL,4638
1993,UNICA VOTACIÓN,MANFRED MAX,DE TARAPACA,1,PRESIDENTE,,1993-12-11,2000,1,1994,ARICA,INDEPENDIENTE,INDEP,PRESIDENCIAL,4353
